Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,fam_eduratio,house,fam_income,fam_income_rel,area,reg_svc,reg_urgap,reg_edu
2,35,0,1,0,4,0,1,12,6,0,1,5,1,35,2,1,0,1,0,180,5.50 ,3,3.00 ,4.00 ,0,2,7,8,4,4,0.287 ,1,50000,2,3,17083.3066 ,3.089 ,19.0900 
2,41,1,1,0,4,0,1,12,6,0,1,4,1,70,2,0,0,0,0,120,6.25 ,3,4.00 ,3.00 ,0,1,9,9,3,1,0.287 ,1,50000,2,3,17083.3066 ,3.089 ,19.0900 
1,54,1,1,1,3,1,1,12,4,3,0,5,2,84,4,0,1,0,1,120,7.50 ,1,4.00 ,4.00 ,0,5,0,0,3,5,0.035 ,1,80000,3,3,17083.3066 ,3.089 ,19.0900 
1,60,1,1,1,2,1,0,15,1,0,1,3,0,0,2,0,0,0,0,480,2.00 ,2,3.00 ,1.50 ,0,1,10,8,3,2,0.000 ,0,80000,4,3,17083.3066 ,3.089 ,19.0900 
2,57,1,1,0,5,1,1,16,3,7,1,5,2,35,4,1,1,1,1,60,4.25 ,3,3.50 ,4.00 ,0,3,10,10,1,4,0.000 ,1,264000,4,3,17083.3066 ,3.089 ,19.0900 
1,48,0,1,0,3,1,1,15,3,0,1,4,0,0,2,0,0,0,0,240,6.50 ,3,2.00 ,2.50 ,0,4,6,6,3,4,0.040 ,1,180000,4,3,17083.3066 ,3.089 ,19.0900 
1,51,1,1,1,3,1,1,15,3,0,0,4,1,60,3,0,0,0,0,300,5.50 ,3,2.00 ,3.00 ,0,4,8,8,3,4,0.040 ,1,180000,4,3,17083.3066 ,3.089 ,19.0900 
2,47,0,1,0,3,1,1,15,8,0,1,4,2,40,5,0,0,0,1,60,6.25 ,3,2.50 ,4.00 ,0,3,5,3,3,4,0.144 ,1,160000,4,3,17083.3066 ,3.089 ,19.0900 
2,51,1,1,0,4,1,1,15,1,1,1,5,1,20,2,0,0,0,1,300,6.00 ,3,1.00 ,3.00 ,0,4,7,4,3,4,0.060 ,1,260000,4,3,17083.3066 ,3.089 ,19.0900 
2,39,1,1,0,6,1,1,12,3,0,1,5,2,40,4,1,0,0,0,60,6.25 ,3,1.00 ,3.00 ,0,3,7,1,3,3,0.182 ,1,62700,1,3,17083.3066 ,3.089 ,19.0900 
2,36,0,1,0,6,1,1,12,3,0,1,3,2,40,5,0,0,0,0,240,4.75 ,3,3.00 ,2.00 ,0,2,5,3,3,4,0.182 ,1,62700,1,3,17083.3066 ,3.089 ,19.0900 
2,41,0,1,0,4,1,1,9,2,0,1,2,1,36,2,0,0,0,0,4,2.00 ,1,4.00 ,3.00 ,0,4,10,10,1,4,0.000 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,55,1,1,0,3,1,1,15,4,0,1,5,1,60,2,0,0,0,0,600,5.00 ,3,3.00 ,3.00 ,0,4,6,5,5,2,0.013 ,1,150000,4,3,17083.3066 ,3.089 ,19.0900 
2,47,0,1,0,4,1,1,0,7,0,1,5,0,0,2,0,0,1,1,0,6.50 ,4,4.50 ,4.00 ,0,4,10,10,1,4,0.000 ,1,75000,3,3,17083.3066 ,3.089 ,19.0900 
2,54,1,1,0,4,1,1,0,7,0,1,5,1,84,4,0,0,0,0,0,3.75 ,2,3.00 ,3.50 ,0,1,3,4,3,3,0.000 ,1,75000,3,3,17083.3066 ,3.089 ,19.0900 
2,51,1,1,0,4,1,1,9,0,3,1,5,2,70,5,0,0,0,1,180,0.00 ,5,5.00 ,5.00 ,0,1,10,10,1,4,0.000 ,1,150000,3,3,17083.3066 ,3.089 ,19.0900 
2,58,1,1,1,2,1,1,15,1,0,1,4,2,48,4,0,0,1,1,360,5.00 ,4,1.50 ,5.00 ,0,5,10,5,3,4,0.000 ,1,160000,4,3,17083.3066 ,3.089 ,19.0900 
2,47,0,1,0,4,1,1,9,5,6,1,5,0,0,2,0,1,1,0,0,6.25 ,4,2.50 ,5.00 ,0,4,10,9,3,4,0.333 ,0,55000,2,3,17083.3066 ,3.089 ,19.0900 
3,52,1,1,0,4,1,1,15,5,6,1,4,1,56,2,0,0,1,1,0,7.25 ,3,1.00 ,5.00 ,0,4,9,6,3,4,0.333 ,0,55000,2,3,17083.3066 ,3.089 ,19.0900 
2,60,1,1,0,3,0,1,9,3,9,1,5,1,56,2,0,0,0,0,0,6.50 ,3,1.50 ,5.00 ,0,4,6,10,5,4,0.800 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,51,1,1,1,4,0,1,12,1,0,1,5,2,40,2,1,0,0,0,120,7.25 ,4,3.00 ,3.00 ,0,4,6,6,3,4,0.000 ,1,60000,2,3,17083.3066 ,3.089 ,19.0900 
2,54,1,1,0,3,1,1,9,2,9,1,4,1,63,1,0,0,0,0,0,5.00 ,3,5.00 ,3.00 ,0,5,0,6,3,4,0.000 ,1,1000,1,3,17083.3066 ,3.089 ,19.0900 
2,36,0,1,0,4,1,1,12,5,3,0,5,1,40,0,0,0,1,0,180,7.00 ,4,3.00 ,3.50 ,0,4,8,8,4,4,0.030 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,41,1,1,0,4,0,1,9,5,3,0,5,1,63,0,0,0,1,0,176,7.00 ,3,2.00 ,4.00 ,0,4,5,5,4,4,0.030 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
1,39,1,1,0,5,1,1,16,1,0,1,4,1,40,5,1,0,1,1,300,7.25 ,4,2.50 ,2.50 ,0,4,7,6,3,4,0.080 ,1,300000,4,3,17083.3066 ,3.089 ,19.0900 
2,55,1,1,0,3,0,1,6,2,0,1,5,0,0,2,0,0,0,0,0,0.75 ,2,5.00 ,5.00 ,0,2,10,10,4,2,0.000 ,1,40000,2,3,17083.3066 ,3.089 ,19.0900 
2,60,1,0,1,6,0,1,9,1,3,0,5,1,28,2,0,0,0,0,30,3.50 ,5,4.00 ,5.00 ,0,4,0,0,3,3,0.000 ,1,106000,2,3,17083.3066 ,3.089 ,19.0900 
2,30,1,0,0,6,0,1,9,2,0,1,5,1,77,1,1,1,1,0,120,5.75 ,2,3.00 ,5.00 ,0,3,8,6,2,4,0.000 ,1,106000,2,3,17083.3066 ,3.089 ,19.0900 
3,46,1,0,0,5,0,1,6,3,0,1,5,1,50,2,0,0,1,1,60,4.00 ,2,3.50 ,4.00 ,0,3,6,6,2,3,0.000 ,1,65000,2,3,17083.3066 ,3.089 ,19.0900 
3,43,0,0,0,5,0,1,6,3,0,0,5,1,15,2,0,0,1,1,20,4.25 ,3,3.50 ,3.00 ,0,3,0,0,3,5,0.000 ,1,65000,2,3,17083.3066 ,3.089 ,19.0900 
3,33,1,0,0,6,0,1,9,1,0,1,5,1,96,2,1,1,0,0,30,6.00 ,2,1.50 ,4.00 ,0,3,8,3,2,4,0.150 ,1,50000,1,3,17083.3066 ,3.089 ,19.0900 
2,52,1,0,0,3,0,1,6,2,3,1,5,1,56,2,0,0,1,0,90,3.75 ,3,3.00 ,5.00 ,0,3,5,0,5,4,0.000 ,0,124000,3,3,17083.3066 ,3.089 ,19.0900 
4,53,1,0,0,3,0,1,6,0,0,1,5,1,80,1,0,0,1,1,0,3.25 ,5,3.00 ,5.00 ,0,2,6,5,3,4,0.000 ,1,35000,1,3,17083.3066 ,3.089 ,19.0900 
2,60,1,0,0,6,0,1,12,1,3,1,3,1,30,2,0,0,0,0,10,6.00 ,4,4.00 ,4.00 ,0,5,6,6,3,4,0.150 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,52,1,0,1,2,0,1,0,4,0,0,5,1,56,2,1,0,1,1,90,4.50 ,3,3.00 ,4.50 ,0,4,5,5,3,4,0.000 ,1,7000,1,3,17083.3066 ,3.089 ,19.0900 
2,49,1,0,0,4,0,1,6,2,6,0,5,1,56,2,0,0,0,0,60,5.75 ,4,5.00 ,5.00 ,0,1,10,10,1,2,0.092 ,1,25000,1,3,17083.3066 ,3.089 ,19.0900 
1,52,1,1,0,3,0,1,6,1,0,1,5,1,30,2,0,0,0,0,120,5.25 ,5,4.00 ,4.00 ,0,4,5,4,4,4,0.000 ,1,10000,1,3,17083.3066 ,3.089 ,19.0900 
2,53,1,1,0,3,0,1,6,1,6,1,5,1,56,2,0,0,0,0,120,7.50 ,5,5.00 ,5.00 ,0,4,10,10,4,5,0.060 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,43,1,1,0,6,0,1,9,3,6,0,5,1,42,2,1,0,0,0,120,6.50 ,4,3.00 ,4.50 ,0,4,7,6,4,4,0.000 ,1,50000,1,3,17083.3066 ,3.089 ,19.0900 
2,40,0,1,0,6,0,1,15,3,6,1,4,0,0,2,0,0,0,0,60,4.50 ,4,3.00 ,4.00 ,0,3,7,6,2,4,0.000 ,1,50000,1,3,17083.3066 ,3.089 ,19.0900 
2,52,1,1,0,2,0,1,6,0,0,1,3,2,72,3,0,0,0,0,300,5.00 ,4,2.50 ,2.50 ,0,4,5,1,2,3,0.000 ,1,18000,1,3,17083.3066 ,3.089 ,19.0900 
2,51,1,1,0,5,0,1,6,3,6,1,5,1,32,2,0,0,1,1,120,5.25 ,2,3.50 ,3.50 ,0,4,5,4,4,4,0.000 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,48,0,1,0,5,0,1,0,3,6,1,5,0,0,2,0,0,0,0,30,5.25 ,3,3.50 ,5.00 ,0,4,5,5,2,4,0.000 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
3,41,1,1,0,6,0,1,9,4,3,1,4,1,86,2,1,1,1,1,60,6.50 ,3,3.00 ,3.00 ,0,3,6,6,4,5,0.086 ,1,80000,4,3,17083.3066 ,3.089 ,19.0900 
2,37,0,1,0,6,0,1,12,4,3,0,3,1,56,2,0,1,1,0,180,4.25 ,2,1.00 ,5.00 ,0,3,5,5,4,4,0.086 ,1,80000,4,3,17083.3066 ,3.089 ,19.0900 
3,43,1,1,0,6,0,1,9,3,0,1,3,1,9,2,1,0,1,0,60,4.50 ,2,5.00 ,5.00 ,0,4,8,8,2,4,0.000 ,1,100000,2,3,17083.3066 ,3.089 ,19.0900 
2,46,0,1,0,6,0,1,9,3,0,1,1,0,0,2,0,0,0,0,60,5.25 ,3,3.50 ,5.00 ,0,3,5,5,4,4,0.000 ,1,100000,2,3,17083.3066 ,3.089 ,19.0900 
3,49,1,0,0,8,0,1,6,1,6,1,5,1,70,2,0,0,1,1,0,7.00 ,3,5.00 ,5.00 ,0,5,3,3,4,4,0.000 ,1,40000,1,3,17083.3066 ,3.089 ,19.0900 
2,50,1,1,0,5,1,1,16,0,7,1,3,2,50,5,1,0,1,1,180,4.75 ,3,2.50 ,2.50 ,0,2,8,8,2,4,0.429 ,1,51000,1,3,17083.3066 ,3.089 ,19.0900 
2,35,0,0,0,4,0,1,9,3,3,1,4,1,50,1,0,1,1,1,270,4.25 ,3,1.00 ,2.00 ,0,4,10,10,3,4,0.030 ,0,40000,1,3,17083.3066 ,3.089 ,19.0900 
4,38,1,0,0,4,0,1,12,3,3,1,3,1,70,1,0,0,1,1,0,1.25 ,2,5.00 ,5.00 ,0,2,5,1,3,3,0.030 ,0,40000,1,3,17083.3066 ,3.089 ,19.0900 
2,59,1,1,0,5,0,1,9,2,3,1,5,0,0,2,0,0,0,0,120,4.25 ,3,3.50 ,3.00 ,0,4,5,5,3,4,0.000 ,1,150000,3,3,17083.3066 ,3.089 ,19.0900 
1,32,1,1,1,5,1,1,16,4,0,1,5,2,60,5,1,1,1,1,180,4.50 ,3,2.00 ,2.50 ,0,2,8,9,4,2,0.000 ,1,150000,3,3,17083.3066 ,3.089 ,19.0900 
2,38,1,1,0,6,1,1,16,1,1,1,5,2,40,5,1,0,0,1,240,5.00 ,3,4.00 ,3.50 ,1,4,8,6,3,4,0.188 ,1,170000,3,3,17083.3066 ,3.089 ,19.0900 
2,39,0,1,0,6,1,1,15,1,1,1,3,1,35,1,1,0,1,1,180,5.50 ,3,1.50 ,1.50 ,0,1,7,6,3,2,0.188 ,1,170000,3,3,17083.3066 ,3.089 ,19.0900 
2,54,1,1,0,2,0,1,12,0,3,1,5,1,56,1,0,0,0,0,0,2.00 ,2,3.00 ,2.00 ,0,3,10,10,3,4,0.000 ,1,30000,2,3,17083.3066 ,3.089 ,19.0900 
2,37,0,0,0,6,0,1,9,3,0,1,4,1,42,2,0,0,1,0,60,4.00 ,1,3.00 ,1.00 ,0,3,10,10,5,4,0.200 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,34,1,0,1,6,0,1,9,3,0,1,5,1,42,2,1,1,1,1,180,2.50 ,3,3.00 ,3.00 ,0,1,10,5,4,5,0.200 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,46,1,1,0,4,1,1,15,1,3,1,5,1,70,1,0,0,0,0,30,2.50 ,2,1.50 ,3.00 ,0,3,6,10,4,4,0.067 ,0,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,47,0,1,0,4,1,1,12,1,3,1,5,1,70,2,0,0,0,1,120,3.75 ,2,2.50 ,4.50 ,0,3,5,4,3,5,0.067 ,0,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,37,1,1,1,4,1,1,15,2,6,1,5,1,40,2,1,0,1,0,120,3.00 ,3,2.50 ,5.00 ,0,3,10,6,4,4,0.050 ,1,40000,3,3,17083.3066 ,3.089 ,19.0900 
2,39,0,1,0,4,1,1,9,2,6,1,5,1,50,1,1,1,1,1,30,5.00 ,1,5.00 ,1.00 ,0,3,10,10,4,4,0.050 ,1,40000,3,3,17083.3066 ,3.089 ,19.0900 
2,54,1,0,0,4,0,1,0,6,0,1,5,1,70,2,0,0,0,0,10,5.50 ,4,4.50 ,4.00 ,0,4,8,5,2,3,0.040 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,48,0,0,0,4,0,1,0,6,0,1,5,1,42,2,0,0,0,0,0,5.25 ,3,4.00 ,4.00 ,0,3,6,9,1,4,0.040 ,1,80000,2,3,17083.3066 ,3.089 ,19.0900 
2,54,1,0,0,5,0,1,0,2,0,0,5,1,70,2,1,0,0,1,5,8.25 ,4,2.50 ,3.50 ,0,5,8,8,3,4,0.000 ,1,30000,1,3,17083.3066 ,3.089 ,19.0900 
2,47,1,0,0,4,0,1,9,8,9,1,4,1,60,2,0,0,0,0,120,3.75 ,5,1.50 ,2.50 ,0,2,8,8,5,4,0.230 ,1,86000,2,3,17083.3066 ,3.089 ,19.0900 
2,39,0,0,0,4,0,1,0,8,9,1,5,1,50,2,0,1,1,1,120,3.50 ,5,2.50 ,3.00 ,0,5,9,2,4,4,0.230 ,1,86000,2,3,17083.3066 ,3.089 ,19.0900 
1,45,0,0,0,4,0,1,9,2,3,1,4,1,56,2,0,0,1,0,60,6.00 ,3,4.00 ,3.00 ,0,3,6,6,3,4,0.000 ,1,30000,1,3,17083.3066 ,3.089 ,19.0900 
1,52,1,0,0,4,0,1,0,4,0,1,4,1,20,2,0,0,0,0,10,7.75 ,3,5.00 ,5.00 ,0,3,7,4,2,1,0.000 ,1,35000,2,3,17083.3066 ,3.089 ,19.0900 
2,50,1,0,0,4,0,1,0,0,0,1,4,1,40,2,0,0,0,0,0,3.50 ,2,3.00 ,3.00 ,0,1,8,8,5,1,0.000 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
1,32,1,1,0,3,0,1,16,1,0,0,5,2,70,5,0,0,1,0,240,7.50 ,4,1.50 ,1.00 ,0,4,9,9,4,4,0.000 ,1,140000,4,2,16097.7694 ,2.192 ,13.7800 
2,50,1,0,0,5,0,1,9,9,3,1,5,1,70,2,1,0,1,1,5,7.00 ,4,3.00 ,3.00 ,0,4,0,5,3,5,0.000 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,41,0,0,0,5,0,1,6,9,3,1,5,1,8,2,1,0,0,1,120,6.25 ,3,4.00 ,4.00 ,0,4,10,5,3,4,0.000 ,1,20000,1,3,17083.3066 ,3.089 ,19.0900 
2,36,1,0,0,6,0,1,9,1,9,1,5,1,70,2,1,0,0,0,0,7.25 ,3,4.00 ,4.00 ,0,2,8,7,4,4,0.500 ,1,30000,1,3,17083.3066 ,3.089 ,19.0900 
2,35,0,0,0,6,0,1,0,1,9,0,5,0,0,2,0,0,0,0,60,7.25 ,4,4.00 ,3.50 ,0,3,5,4,3,4,0.500 ,1,30000,1,3,17083.3066 ,3.089 ,19.0900 
2,60,1,0,0,6,0,1,9,4,9,1,4,1,70,2,0,0,0,0,0,4.75 ,3,5.00 ,5.00 ,0,3,10,6,3,5,0.500 ,1,30000,1,3,17083.3066 ,3.089 ,19.0900 
2,51,1,0,0,5,0,1,9,1,9,1,5,1,56,2,1,1,1,1,60,6.00 ,3,1.50 ,2.50 ,0,4,2,3,3,4,0.200 ,1,50000,1,3,17083.3066 ,3.089 ,19.0900 
2,56,1,0,0,4,0,1,12,7,12,1,3,1,63,2,0,0,0,0,60,4.75 ,3,2.00 ,3.00 ,0,4,10,8,3,3,0.000 ,1,120000,4,3,17083.3066 ,3.089 ,19.0900 
2,55,1,0,0,2,0,1,6,3,6,1,5,1,80,1,0,0,1,1,30,3.00 ,4,5.00 ,3.00 ,0,3,10,5,3,2,0.000 ,1,30000,3,3,17083.3066 ,3.089 ,19.0900 
2,43,0,0,0,4,0,1,9,3,3,0,4,0,0,2,0,0,1,0,120,5.25 ,3,2.00 ,3.00 ,0,2,6,5,3,4,0.000 ,1,73200,2,2,10784.7954 ,2.058 ,16.9900 
0,30,0,0,0,3,0,1,9,2,3,0,5,1,42,1,0,1,0,1,360,0.50 ,1,1.00 ,5.00 ,0,4,5,5,2,3,0.250 ,1,50000,3,2,10784.7954 ,2.058 ,16.9900 
2,36,1,0,0,2,0,1,9,2,3,1,5,1,70,1,1,0,0,1,240,6.00 ,3,1.00 ,5.00 ,0,4,7,7,5,5,0.333 ,1,60000,3,2,10784.7954 ,2.058 ,16.9900 
2,34,0,0,0,2,0,1,6,2,3,1,5,1,56,1,1,0,0,0,120,5.00 ,2,3.00 ,3.00 ,0,4,7,5,4,4,0.333 ,1,60000,3,2,10784.7954 ,2.058 ,16.9900 
2,28,1,1,0,3,0,1,9,1,3,1,5,1,60,3,0,1,0,0,180,6.50 ,1,3.00 ,3.00 ,0,4,6,10,5,4,0.114 ,1,40000,2,2,16881.6432 ,2.422 ,14.4300 
2,56,1,0,0,5,0,1,0,0,6,1,5,1,35,1,0,0,1,1,0,4.25 ,3,4.00 ,5.00 ,0,4,8,5,1,4,0.000 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
2,23,1,0,0,5,0,1,9,1,3,1,5,1,66,1,1,0,1,1,120,5.25 ,3,3.00 ,5.00 ,0,4,5,5,4,4,0.000 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
2,37,1,1,0,1,1,1,9,3,9,1,5,1,56,2,1,0,1,0,240,3.75 ,2,3.50 ,4.50 ,0,3,8,7,3,2,0.069 ,0,180000,4,3,14276.1347 ,2.784 ,13.4500 
2,36,1,1,1,4,1,1,15,4,0,1,5,2,40,5,1,0,0,0,300,6.00 ,3,1.50 ,4.50 ,0,1,10,6,3,4,0.300 ,1,230000,4,2,13615.3998 ,2.420 ,26.7600 
3,45,0,1,0,5,0,1,9,4,0,1,5,0,0,1,0,0,1,1,120,5.75 ,3,2.50 ,4.00 ,0,2,7,5,3,4,0.080 ,1,500000,4,2,13615.3998 ,2.420 ,26.7600 
2,36,0,0,0,2,0,1,6,0,3,1,5,1,67,0,0,0,1,0,60,7.50 ,4,3.00 ,4.50 ,0,3,10,10,3,4,0.000 ,0,50000,3,1,14642.5535 ,2.411 ,15.9900 
1,34,0,1,0,2,1,1,15,4,3,1,5,2,50,5,0,0,0,0,200,2.25 ,4,1.50 ,2.00 ,0,2,10,5,3,4,0.000 ,1,76000,3,1,14918.8230 ,2.210 ,31.1300 
1,44,0,0,0,3,0,1,9,1,3,1,5,0,0,1,0,0,0,0,30,2.50 ,1,5.00 ,1.00 ,0,1,0,10,5,4,0.000 ,1,100000,2,1,20028.0998 ,1.827 ,30.4400 
1,33,0,1,1,3,1,1,16,1,0,1,5,2,40,5,1,1,1,0,120,6.50 ,4,3.50 ,4.00 ,0,4,5,6,3,4,0.204 ,0,120000,3,1,14918.8230 ,2.210 ,31.1300 
2,47,1,1,0,3,1,1,12,1,3,1,4,2,40,5,0,0,1,1,240,4.50 ,3,3.50 ,3.00 ,0,4,10,5,3,4,0.000 ,1,10000,4,1,14642.5535 ,2.411 ,15.9900 
2,46,0,1,0,3,1,1,15,1,3,1,5,1,45,5,0,1,0,1,80,6.75 ,3,4.50 ,4.00 ,0,3,3,3,3,4,0.000 ,1,10000,4,1,14642.5535 ,2.411 ,15.9900 
1,33,0,1,0,3,0,1,16,0,1,1,5,0,0,2,0,1,1,0,120,6.75 ,3,3.00 ,3.00 ,0,4,5,7,3,4,0.072 ,1,24000,1,1,14918.8230 ,2.210 ,31.1300 
1,30,1,1,0,4,0,1,12,0,3,1,5,1,80,2,0,0,0,1,480,4.50 ,3,3.00 ,4.00 ,0,3,8,8,5,4,0.267 ,0,78000,3,1,12541.2938 ,2.132 ,25.8000 
2,33,1,0,0,3,0,1,6,3,9,1,5,1,63,1,1,1,0,1,180,6.50 ,3,2.50 ,5.00 ,0,4,10,10,5,4,0.076 ,0,31000,1,1,12541.2938 ,2.132 ,25.8000 
2,33,1,1,0,3,0,1,9,1,0,1,5,1,12,2,1,1,1,0,720,6.75 ,1,2.00 ,4.50 ,0,4,2,3,5,4,0.143 ,1,80000,3,1,14642.5535 ,2.411 ,15.9900 
2,26,1,1,0,3,0,1,15,0,0,1,5,1,40,5,0,0,0,0,240,8.75 ,1,1.00 ,5.00 ,0,5,10,10,5,4,0.000 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,32,0,1,0,2,0,1,12,1,0,1,4,1,65,2,1,0,0,1,120,6.50 ,3,2.00 ,3.00 ,0,4,5,5,3,3,0.034 ,0,70000,3,1,14642.5535 ,2.411 ,15.9900 
1,47,1,1,0,2,0,1,9,3,3,1,5,1,48,2,0,0,1,1,0,3.25 ,2,4.50 ,3.50 ,0,5,3,4,5,5,0.100 ,0,100000,4,2,16881.6432 ,2.422 ,14.4300 
2,34,0,0,1,4,0,1,12,5,6,1,5,1,30,2,0,0,0,0,60,5.50 ,4,1.00 ,3.50 ,0,4,7,8,3,4,0.100 ,1,60000,2,3,14228.1586 ,2.315 ,17.7200 
2,30,1,1,0,2,0,1,9,1,0,1,5,1,70,2,1,0,1,0,180,4.00 ,1,1.00 ,5.00 ,0,3,10,10,3,4,0.100 ,0,80000,3,2,10784.7954 ,2.058 ,16.9900 
1,39,1,1,0,3,0,1,9,7,7,1,2,1,50,5,0,0,0,0,2,3.00 ,1,1.00 ,3.00 ,0,3,8,2,3,2,0.000 ,0,200000,4,1,37952.1616 ,2.115 ,33.8500 
2,31,0,1,0,3,0,1,9,3,3,1,3,1,42,1,0,0,1,0,180,5.00 ,1,1.00 ,3.50 ,0,3,7,5,3,4,0.022 ,1,132000,3,2,16097.7694 ,2.192 ,13.7800 
1,34,0,1,0,3,1,1,16,0,0,1,4,0,0,2,1,0,0,0,420,6.25 ,3,1.00 ,5.00 ,0,2,10,10,4,4,0.000 ,1,120000,4,1,14918.8230 ,2.210 ,31.1300 
0,32,0,1,1,2,1,1,16,0,0,0,4,1,52,5,0,0,1,0,480,5.25 ,3,3.50 ,3.00 ,0,1,10,10,1,4,0.000 ,0,476000,4,1,37952.1616 ,2.115 ,33.8500 
1,36,1,1,0,3,1,1,16,0,1,1,4,2,40,5,0,0,0,0,120,4.50 ,3,1.00 ,3.50 ,0,4,8,8,3,4,0.083 ,0,200000,4,1,37952.1616 ,2.115 ,33.8500 
2,35,0,1,0,4,0,1,9,1,3,1,5,0,0,2,0,0,0,0,120,5.25 ,4,4.00 ,4.50 ,0,4,9,9,4,5,0.100 ,1,90000,2,3,17083.3066 ,3.089 ,19.0900 
1,28,0,1,0,3,1,1,15,3,3,1,4,2,40,5,0,1,1,0,60,6.25 ,3,2.50 ,3.00 ,0,4,8,7,4,5,0.000 ,1,150000,4,3,17083.3066 ,3.089 ,19.0900 
2,28,0,0,1,2,0,1,15,1,0,1,4,2,45,5,0,0,1,1,120,7.75 ,4,2.50 ,3.50 ,0,4,6,7,3,4,0.031 ,0,140000,4,3,26422.1106 ,2.321 ,30.0500 
1,41,1,0,1,4,1,1,16,5,1,1,5,2,80,4,1,0,1,1,120,8.50 ,5,2.50 ,4.00 ,0,4,7,4,3,4,0.000 ,1,100000,3,3,17083.3066 ,3.089 ,19.0900 
3,33,1,1,1,4,1,1,16,3,1,1,3,1,40,5,0,0,0,0,300,5.00 ,1,3.00 ,2.00 ,0,3,9,5,3,2,0.300 ,0,80000,2,1,14642.5535 ,2.411 ,15.9900 
2,34,1,1,1,3,1,1,16,0,3,0,4,2,40,5,0,0,0,0,300,7.00 ,3,3.00 ,2.00 ,0,4,6,8,3,4,0.170 ,1,175000,4,3,17083.3066 ,3.089 ,19.0900 
2,28,0,1,1,4,0,0,15,3,3,1,2,0,0,2,0,1,1,0,3,7.25 ,2,2.00 ,3.00 ,0,3,8,5,3,4,0.304 ,0,40000,1,3,17083.3066 ,3.089 ,19.0900 
1,32,0,0,1,3,0,1,16,2,0,0,4,2,44,5,1,0,1,1,240,5.25 ,3,4.50 ,1.00 ,0,4,6,7,3,4,0.000 ,1,150000,4,3,17083.3066 ,3.089 ,19.0900 
2,40,1,1,0,4,0,1,9,1,0,0,2,1,67,2,1,0,1,0,120,5.00 ,2,3.00 ,3.00 ,0,3,7,5,4,4,0.333 ,1,80000,2,2,17592.7396 ,1.886 ,24.9400 
2,39,0,1,0,4,0,1,9,1,0,1,5,1,70,2,0,0,1,0,30,7.75 ,2,1.00 ,1.00 ,0,3,8,8,4,4,0.333 ,1,80000,2,2,17592.7396 ,1.886 ,24.9400 
1,58,1,0,0,2,0,0,0,2,0,1,4,1,35,1,0,0,0,0,0,5.00 ,5,5.00 ,5.00 ,0,5,10,10,4,4,0.000 ,1,30000,3,2,17223.2112 ,1.956 ,18.6400 
2,38,1,1,0,4,0,1,9,3,9,1,5,1,96,5,1,1,0,0,120,2.75 ,1,2.00 ,4.00 ,0,4,10,3,3,4,0.057 ,1,200000,4,1,12541.2938 ,2.132 ,25.8000 
2,35,0,1,0,4,0,0,0,3,9,1,5,1,55,2,1,1,1,0,90,5.00 ,2,1.50 ,2.00 ,0,2,6,5,3,4,0.057 ,1,200000,4,1,12541.2938 ,2.132 ,25.8000 
2,33,1,1,1,2,1,0,16,0,3,0,5,2,45,5,0,0,1,0,120,6.50 ,3,1.50 ,2.00 ,0,4,2,2,3,4,0.000 ,0,400000,4,1,34199.4048 ,2.418 ,46.0200 
1,35,0,1,0,3,0,1,16,2,4,1,5,2,40,5,0,0,0,0,180,8.25 ,3,1.00 ,4.00 ,0,3,10,10,1,5,0.240 ,1,100000,3,1,12541.2938 ,2.132 ,25.8000 
3,32,1,0,0,4,0,1,6,1,3,1,5,1,84,1,0,1,0,0,0,3.00 ,1,2.00 ,1.50 ,0,3,5,5,5,1,0.125 ,1,40000,1,1,12541.2938 ,2.132 ,25.8000 
1,30,0,0,0,3,0,1,12,1,3,1,4,1,48,3,0,0,1,0,240,6.00 ,3,2.00 ,3.00 ,0,3,5,5,3,4,0.091 ,1,200000,4,1,12541.2938 ,2.132 ,25.8000 
